step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1455.0,12,151.0,5.8076923076923075,5.513792321398205,12,151.0,0.13445391627694198,12,151.0
1460.0,14,166.0,6.916666666666667,4.306814660866887,14,166.0,0.0003972270505749635,14,166.0
1465.0,12,211.0,8.115384615384615,6.7964758443050775,12,211.0,0.4,12,211.0
1470.0,12,271.0,9.344827586206897,7.457524709597874,12,271.0,0.45757468755414465,12,271.0
1475.0,10,242.0,8.962962962962964,4.252669926005796,10,242.0,0.24415054426880822,10,242.0
1480.0,12,116.0,4.833333333333333,2.9304819590987936,12,188.0,0.07844215073137599,12,188.0
1485.0,12,176.0,7.333333333333333,6.0532576354708665,12,178.0,0.08614796869027666,12,178.0
1490.0,12,170.0,5.151515151515151,7.719405144977692,12,172.0,0.46450987968629226,12,172.0
1495.0,10,194.0,6.928571428571429,7.853561154755298,10,196.0,0.5041136791542035,10,196.0
1500.0,11,245.0,9.423076923076923,4.53237289731696,11,247.0,0.18613749944068397,11,247.0
1505.0,19,234.0,9.75,1.9175498621597358,19,236.0,0.0004648842912606088,19,236.0
1510.0,11,161.0,7.666666666666667,3.235698455717864,11,218.0,0.08310204343827751,11,218.0
1515.0,11,216.0,6.545454545454546,8.196392390974655,11,218.0,0.44530282284374284,11,218.0
1520.0,9,186.0,6.2,8.25596985999897,9,188.0,0.5181789523168773,9,188.0
1525.0,9,188.0,7.52,4.22698800832199,9,190.0,0.16556416616358327,9,190.0
1530.0,17,261.0,11.347826086956522,3.461382437890881,17,263.0,0.0002954884431790051,17,263.0
1535.0,15,251.0,11.952380952380953,2.540424670849263,15,251.0,0.0,15,251.0
1540.0,7,116.0,4.0,7.83667286544895,7,231.0,0.5163739528246479,7,231.0
1545.0,7,151.0,5.206896551724138,9.303946866464962,7,151.0,0.5268633337355234,7,151.0
1550.0,11,127.0,4.884615384615385,4.189922870555138,11,127.0,0.04468806416813519,11,127.0
1555.0,14,162.0,7.714285714285714,3.5770992256149454,14,164.0,0.0279915069079374,14,164.0
1560.0,14,232.0,12.210526315789474,3.088291190527367,14,232.0,0.0,14,232.0
1565.0,12,223.0,7.193548387096774,7.169483778194853,12,223.0,0.46988261565856515,12,223.0
1570.0,6,117.0,4.5,6.2595259805315635,6,185.0,0.4052021722895914,6,185.0
1575.0,12,163.0,6.269230769230769,5.700751606314703,12,163.0,0.08882036013558985,12,163.0
1580.0,14,173.0,7.521739130434782,4.121339881859845,14,173.0,0.00025700575846516826,14,173.0
1585.0,12,216.0,8.0,6.922304409149571,12,216.0,0.4,12,216.0
1590.0,12,276.0,9.857142857142858,7.421702922550403,12,276.0,0.45242908916564745,12,276.0
1595.0,10,246.0,9.84,4.127415877024435,10,246.0,0.29050505244011365,10,246.0
1600.0,10,112.0,4.666666666666667,2.6542860558451378,10,211.0,0.08716608908404215,10,211.0
1605.0,12,172.0,7.166666666666667,6.247303221574353,12,175.0,0.07906066606275451,12,175.0
1610.0,12,164.0,4.823529411764706,7.675448194769929,12,167.0,0.4718915274045472,12,167.0
1615.0,10,188.0,6.714285714285714,7.63529574163218,10,191.0,0.513526959240243,10,191.0
1620.0,10,238.0,9.153846153846153,4.882047876575256,10,241.0,0.23162813576148866,10,241.0
1625.0,19,225.0,9.375,1.8619850823216975,19,228.0,0.0005590414797667061,19,228.0
1630.0,11,163.0,7.409090909090909,3.7905307282183687,11,189.0,0.06723817052847364,11,189.0
1635.0,11,218.0,6.606060606060606,8.134099768140777,11,221.0,0.4517372230746307,11,221.0
1640.0,9,186.0,5.8125,8.27200071597547,9,189.0,0.5201208515829641,9,189.0
1645.0,8,184.0,7.076923076923077,4.723476910856212,8,187.0,0.17547651260473002,8,187.0
1650.0,17,259.0,11.26086956521739,3.483101577486697,17,262.0,0.0003154044708890397,17,262.0
1655.0,15,250.0,11.904761904761905,2.655882514056531,15,250.0,4.913057581351046e-07,15,250.0
1660.0,7,117.0,4.0344827586206895,7.297237739617992,7,231.0,0.4925145394474708,7,231.0
1665.0,7,152.0,5.241379310344827,9.676278702145495,7,152.0,0.5747851717450496,7,152.0
1670.0,9,121.0,4.653846153846154,4.044388214359997,9,121.0,0.04454243019237095,9,121.0
1675.0,14,156.0,7.428571428571429,3.7228474022683793,14,156.0,0.03980553229926211,14,156.0
1680.0,14,226.0,11.894736842105264,3.3831582416385446,14,226.0,0.0,14,226.0
1685.0,12,219.0,7.551724137931035,6.879002902147722,12,219.0,0.4678970366850816,12,219.0
1690.0,6,120.0,4.615384615384615,6.9377614465660855,6,181.0,0.45411256659193106,6,181.0
1695.0,14,172.0,6.615384615384615,5.239750692365006,14,172.0,0.07680772695798625,14,172.0
1700.0,13,183.0,7.625,4.371697265938136,13,183.0,0.0008195418691603974,13,183.0
1705.0,12,228.0,8.444444444444445,7.066181144815675,12,228.0,0.40000035645620285,12,228.0
1710.0,12,288.0,10.285714285714286,7.390078259126232,12,288.0,0.4613014732481704,12,288.0
1715.0,11,257.0,9.884615384615385,4.3551835370385374,11,257.0,0.273669712913716,11,257.0
1720.0,10,114.0,4.75,2.599729372940518,10,225.0,0.08094569638796228,10,225.0
1725.0,12,173.0,7.208333333333333,6.25994397924418,12,178.0,0.08837891628615589,12,178.0
1730.0,12,163.0,4.794117647058823,7.896946489361831,12,168.0,0.45586215811049086,12,168.0
1735.0,10,188.0,6.482758620689655,8.388880812466079,10,193.0,0.5138750267274054,10,193.0
1740.0,11,239.0,9.192307692307692,4.065899161907522,11,244.0,0.10065333007802202,11,244.0
1745.0,18,232.0,9.666666666666666,2.291770908957357,18,237.0,0.00018526225013388426,18,237.0
1750.0,10,159.0,7.2272727272727275,4.195478991727013,10,243.0,0.11087638830501939,10,243.0
1755.0,10,209.0,6.53125,8.518529879658509,10,214.0,0.472527709988581,10,214.0
1760.0,8,172.0,5.733333333333333,8.8159289757737,8,177.0,0.5536509838189818,8,177.0
1765.0,9,170.0,6.8,4.907033171706693,9,175.0,0.1716393270216832,9,175.0
1770.0,16,243.0,11.045454545454545,3.4659662249516687,16,248.0,6.193677941068181e-05,16,248.0
1775.0,14,229.0,11.45,2.69371675049705,14,229.0,8.255671147930082e-07,14,229.0
1780.0,6,86.0,2.9655172413793105,7.694949221250451,6,137.0,0.5149784641760705,6,137.0
1785.0,6,116.0,4.142857142857143,9.862896181973822,6,116.0,0.5982609423889705,6,116.0
1790.0,5,99.0,4.125,4.274733375066347,5,99.0,0.11554624532012422,5,99.0
1795.0,14,155.0,7.75,3.419097263795962,14,155.0,0.00032214388387300733,14,155.0
1800.0,14,225.0,12.5,2.895240946842481,14,225.0,1.907934375026908e-06,14,225.0
1805.0,12,214.0,7.642857142857143,6.375866743744447,12,214.0,0.45061550837537473,12,214.0
1810.0,6,111.0,4.269230769230769,6.890965161535675,6,175.0,0.44397095512468426,6,175.0
1815.0,11,152.0,5.846153846153846,5.848173138791858,11,152.0,0.0814691516940334,11,152.0
1820.0,14,163.0,7.409090909090909,3.873806085264897,14,163.0,0.00039578274997600406,14,163.0
1825.0,12,207.0,7.961538461538462,6.388156640868884,12,207.0,0.4,12,207.0
1830.0,12,267.0,9.535714285714286,6.7186105277263986,12,267.0,0.4361985869655993,12,267.0
1835.0,10,240.0,9.23076923076923,5.433641310422469,10,240.0,0.38638240343658764,10,240.0
1840.0,9,102.0,4.25,3.027374893780254,9,170.0,0.09190105238270473,9,170.0
1845.0,12,161.0,6.708333333333333,5.788861012669352,12,161.0,0.08090372596979348,12,161.0
1850.0,12,153.0,4.5,7.1848438968619845,12,153.0,0.43183582968438206,12,153.0
1855.0,10,179.0,6.172413793103448,7.777773596077316,10,179.0,0.4923341247773259,10,179.0
1860.0,11,230.0,8.518518518518519,4.684505243409591,11,230.0,0.19951584025672217,11,230.0
1865.0,17,218.0,8.72,2.083961834641471,17,218.0,0.0020605164986177496,17,218.0
1870.0,11,154.0,7.0,3.411998380602577,11,230.0,0.09327367287048653,11,230.0
1875.0,11,209.0,6.333333333333333,8.048768110083758,11,209.0,0.4573758271531912,11,209.0
1880.0,9,183.0,5.903225806451613,8.392491996290795,9,183.0,0.5221874700339839,9,183.0
1885.0,9,180.0,7.2,4.48678534111147,9,180.0,0.1976197844752977,9,180.0
1890.0,17,248.0,10.782608695652174,3.070235826045473,17,248.0,0.000728031813608367,17,248.0
1895.0,15,240.0,10.909090909090908,2.7310492017784194,15,240.0,9.45838027521104e-07,15,240.0
1900.0,7,111.0,3.7,7.712974510792212,7,223.0,0.5197680623147487,7,223.0
1905.0,7,146.0,5.0344827586206895,9.72966418781588,7,146.0,0.592598883366734,7,146.0
1910.0,10,121.0,4.481481481481482,4.356969942102978,10,121.0,0.03137444573496563,10,121.0
1915.0,14,163.0,7.761904761904762,3.7386898950555314,14,163.0,5.4721665561013866e-06,14,163.0
1920.0,14,233.0,12.263157894736842,2.992548992410674,14,233.0,0.0,14,233.0
1925.0,12,227.0,7.566666666666666,7.044786021822357,12,227.0,0.47493446045781357,12,227.0
1930.0,6,123.0,4.730769230769231,5.947720154537143,6,191.0,0.3851499156569034,6,191.0
1935.0,13,166.0,6.384615384615385,5.366471785361042,13,166.0,0.07170016475615582,13,166.0
1940.0,13,175.0,7.0,4.917294006134328,13,175.0,0.0007873958803232402,13,175.0
1945.0,12,221.0,8.5,6.936626380809026,12,221.0,0.40000052177453577,12,221.0
1950.0,12,281.0,10.035714285714286,7.646031012735968,12,281.0,0.453979389158704,12,281.0
1955.0,10,249.0,9.96,3.800211420735434,10,249.0,0.25745922565129736,10,249.0
1960.0,11,110.0,4.583333333333333,2.98092377035651,11,210.0,0.08868678213055328,11,210.0
1965.0,12,169.0,7.041666666666667,5.931662118791981,12,172.0,0.07552415524291714,12,172.0
1970.0,11,157.0,4.617647058823529,7.93041175670956,11,160.0,0.46378276977324845,11,160.0
1975.0,10,181.0,6.464285714285714,8.058774412797082,10,184.0,0.5055189902997733,10,184.0
1980.0,11,232.0,8.923076923076923,4.416575873443787,11,235.0,0.16306495660678377,11,235.0
1985.0,18,225.0,9.375,2.494543655240375,18,228.0,0.0003327941460565021,18,228.0
1990.0,10,152.0,7.238095238095238,3.6101779864499277,10,235.0,0.10233675363243352,10,235.0
1995.0,10,202.0,6.3125,8.681625237263496,10,205.0,0.47850658960722414,10,205.0
2000.0,8,168.0,5.793103448275862,8.707205878734419,8,171.0,0.550124773362373,8,171.0
2005.0,7,162.0,6.75,4.1293037350996755,7,165.0,0.1468584375276449,7,165.0
2010.0,16,232.0,10.545454545454545,3.463761500933679,16,235.0,0.0002047208510658831,16,235.0
2015.0,14,222.0,11.1,2.7322278006149214,14,222.0,0.0,14,222.0
2020.0,6,84.0,3.0,7.4781225842658925,6,197.0,0.5147860313129423,6,197.0
2025.0,6,114.0,4.071428571428571,9.871987110207737,6,127.0,0.6009191331679345,6,127.0
2030.0,7,104.0,4.16,4.5449416779912575,7,104.0,0.07422224534675476,7,104.0
2035.0,14,161.0,7.666666666666667,3.847155793239148,14,161.0,7.795766326226512e-05,14,161.0
2040.0,14,231.0,12.833333333333334,2.7015596729017677,14,231.0,0.0,14,231.0
2045.0,12,221.0,7.620689655172414,6.856737951801886,12,221.0,0.4578001946361416,12,221.0
2050.0,6,110.0,4.230769230769231,6.512078573423898,6,181.0,0.4103010194945293,6,181.0
2055.0,14,154.0,5.923076923076923,5.7344934538097005,14,154.0,0.07054956518666236,14,154.0
2060.0,14,170.0,7.391304347826087,4.343371480547781,14,170.0,4.177129709139295e-05,14,170.0
2065.0,12,216.0,8.307692307692308,6.881635753855695,12,216.0,0.4,12,216.0
2070.0,12,276.0,9.857142857142858,7.170808499049021,12,276.0,0.4572912323137228,12,276.0
2075.0,11,249.0,9.222222222222221,4.785428110132647,11,249.0,0.2978618998260763,11,249.0
2080.0,11,113.0,4.708333333333333,2.7106392816129152,11,213.0,0.08421002393990758,11,213.0
2085.0,12,173.0,7.208333333333333,5.792075966228453,12,175.0,0.1179665574865151,12,175.0
2090.0,11,162.0,4.909090909090909,7.271234505930698,11,164.0,0.46054921888124856,11,164.0
2095.0,10,186.0,6.413793103448276,7.725639280425332,10,188.0,0.5116375927004638,10,188.0
2100.0,11,237.0,9.115384615384615,4.7585807856428195,11,239.0,0.2536176190352899,11,239.0
2105.0,19,231.0,9.625,1.709977263410985,19,233.0,0.0001612023487723235,19,233.0
2110.0,11,165.0,7.5,3.4147797414142045,11,244.0,0.09195562038560279,11,244.0
2115.0,11,220.0,6.666666666666667,8.24053216513359,11,222.0,0.4516060879944677,11,222.0
2120.0,9,191.0,6.161290322580645,8.378870570485473,9,193.0,0.5114811334294173,9,193.0
2125.0,8,190.0,7.3076923076923075,4.993362245409805,8,192.0,0.2018000589237064,8,192.0
2130.0,17,257.0,11.173913043478262,3.4702762136077374,17,259.0,6.906813009665168e-05,17,259.0
2135.0,15,251.0,11.952380952380953,2.724501504539644,15,251.0,1.050220188671821e-06,15,251.0
2140.0,7,113.0,3.896551724137931,7.628011226575146,7,193.0,0.5061238759509897,7,193.0
2145.0,7,148.0,5.103448275862069,9.603923243835208,7,148.0,0.5614769238121105,7,148.0
2150.0,10,120.0,4.615384615384615,4.032257284456225,10,120.0,0.0424227562663734,10,120.0
2155.0,14,160.0,8.0,2.9806187021037753,14,160.0,6.380841092756798e-05,14,160.0
2160.0,14,230.0,12.105263157894736,3.0562090545192584,14,230.0,4.919444775652824e-07,14,230.0
2165.0,12,224.0,7.466666666666667,6.972746785044979,12,224.0,0.4698921093859827,12,224.0
2170.0,6,119.0,4.576923076923077,6.781873067900473,6,151.0,0.4292158638461716,6,151.0
2175.0,14,166.0,6.384615384615385,5.673315486955046,14,166.0,0.08750258597162551,14,166.0
2180.0,14,181.0,7.869565217391305,4.064320521314188,14,181.0,2.3354377641758556e-05,14,181.0
2185.0,12,227.0,8.73076923076923,6.768123271554578,12,227.0,0.4,12,227.0
2190.0,12,287.0,10.25,7.246431610291849,12,287.0,0.46944495334886366,12,287.0
2195.0,10,256.0,9.481481481481481,4.516001608600829,10,256.0,0.2772037796514954,10,256.0
2200.0,11,115.0,4.791666666666667,2.850862025089821,11,217.0,0.09786673283847133,11,217.0
2205.0,12,175.0,7.291666666666667,6.336895877121748,12,176.0,0.08828790677704672,12,176.0
2210.0,12,166.0,5.1875,6.714223725113809,12,167.0,0.4268475531181648,12,167.0
2215.0,10,190.0,6.551724137931035,7.464346389984531,10,191.0,0.49492809290884826,10,191.0
2220.0,10,240.0,9.23076923076923,5.6233986031881935,10,241.0,0.3069860448250092,10,241.0
2225.0,18,219.0,9.125,1.857863773969493,18,220.0,0.0023688617296251796,18,220.0
2230.0,11,157.0,7.136363636363637,3.444695032741848,11,232.0,0.10207585442789249,11,232.0
2235.0,11,212.0,6.424242424242424,8.120136014808498,11,216.0,0.4743272195035153,11,216.0
2240.0,9,182.0,5.870967741935484,8.148316058566643,9,183.0,0.5129309038097957,9,183.0
2245.0,10,186.0,6.888888888888889,4.8757643577175935,10,187.0,0.1727393594042625,10,187.0
2250.0,16,257.0,10.708333333333334,3.670704805962855,16,258.0,0.0075946037223800075,16,258.0
2255.0,15,247.0,11.761904761904763,2.419428952992295,15,247.0,1.7622977524006278e-05,15,247.0
2260.0,7,113.0,3.896551724137931,7.505688009924789,7,229.0,0.4910578261748802,7,229.0
2265.0,7,148.0,5.103448275862069,9.206706465596017,7,160.0,0.5374684091374727,7,160.0
2270.0,10,119.0,4.407407407407407,4.3664656507150665,10,119.0,0.04068107676259579,10,119.0
2275.0,14,154.0,7.333333333333333,3.520779791433629,14,156.0,0.029923796703713354,14,156.0
2280.0,14,224.0,11.789473684210526,3.2339307960120576,14,224.0,0.0,14,224.0
2285.0,12,218.0,7.266666666666667,6.814574375328667,12,218.0,0.4551616753978502,12,218.0
2290.0,6,114.0,4.384615384615385,6.413494461619215,6,166.0,0.40150205806717343,6,166.0
2295.0,11,155.0,5.961538461538462,5.752813014677585,11,155.0,0.1534395786955019,11,155.0
2300.0,14,167.0,6.958333333333333,4.666192393868513,14,167.0,0.00029356414559093255,14,167.0
2305.0,12,213.0,8.192307692307692,6.949436795613758,12,213.0,0.40000044658314116,12,213.0
2310.0,12,273.0,9.75,7.425165399528848,12,273.0,0.47131458522399666,12,273.0
2315.0,10,242.0,9.307692307692308,4.106653937600648,10,242.0,0.26184327751032427,10,242.0
2320.0,12,112.0,4.666666666666667,2.641297336272039,12,211.0,0.07924123154661575,12,211.0
2325.0,12,172.0,7.166666666666667,5.9085871751657635,12,178.0,0.11748164621075612,12,178.0
2330.0,12,167.0,4.911764705882353,7.512220238751869,12,171.0,0.4414561033806093,12,171.0
2335.0,10,193.0,6.655172413793103,7.972353788740833,10,197.0,0.4984490780198432,10,197.0
2340.0,10,243.0,9.346153846153847,4.270398783149985,10,247.0,0.15227418424009712,10,247.0
2345.0,16,225.0,9.0,2.484329450070992,16,229.0,0.0026051389440098142,16,229.0
2350.0,10,149.0,6.7727272727272725,4.3825174509862,10,205.0,0.10104667910413184,10,205.0
2355.0,10,199.0,6.21875,8.584673145217238,10,203.0,0.4809863712729258,10,203.0
2360.0,8,164.0,5.857142857142857,8.548329000099864,8,168.0,0.5757806765547479,8,168.0
2365.0,8,159.0,6.625,4.57363063159344,8,163.0,0.12250428988945526,8,163.0
2370.0,16,227.0,10.318181818181818,3.57338039597594,16,231.0,0.00011185186017707164,16,231.0
2375.0,14,214.0,11.263157894736842,2.108903103243484,14,214.0,0.0,14,214.0
2380.0,6,79.0,2.8214285714285716,7.713437134992083,6,192.0,0.5193683924972224,6,192.0
2385.0,6,109.0,3.892857142857143,9.783831694502695,6,109.0,0.5982791153784285,6,109.0
2390.0,10,100.0,3.7037037037037037,4.5738760584973175,10,100.0,0.04836050626943836,10,100.0
2395.0,14,162.0,8.1,3.2296397193122273,14,162.0,3.506797096674434e-05,14,162.0
2400.0,14,232.0,12.88888888888889,2.7165653171044752,14,232.0,0.0,14,232.0
2405.0,12,224.0,7.724137931034483,6.899746302054789,12,224.0,0.4687505380054568,12,224.0
2410.0,6,121.0,4.653846153846154,6.46216053649005,6,185.0,0.4303457002371766,6,185.0
2415.0,12,162.0,6.230769230769231,5.58030496992534,12,162.0,0.09675494804270622,12,162.0
2420.0,14,173.0,7.208333333333333,4.623606360476999,14,173.0,0.00013607256587501603,14,173.0
2425.0,12,221.0,8.185185185185185,6.622577668724956,12,221.0,0.4,12,221.0
2430.0,12,281.0,10.035714285714286,6.919719499515941,12,281.0,0.4580971789940529,12,281.0
2435.0,10,249.0,9.576923076923077,5.410178530327637,10,249.0,0.4044710528994597,10,249.0
2440.0,10,105.0,4.375,2.8932339561236255,10,174.0,0.07707572161691457,10,174.0
2445.0,12,164.0,6.833333333333333,6.522870850418343,12,164.0,0.09887590005208188,12,164.0
2450.0,11,153.0,4.636363636363637,7.924314346791549,11,153.0,0.45333202755798757,11,153.0
2455.0,9,174.0,6.214285714285714,8.253505566283566,9,174.0,0.5215746022891027,9,174.0
2460.0,11,221.0,8.5,5.33297116125218,11,221.0,0.2286367155780304,11,221.0
2465.0,17,205.0,8.91304347826087,2.487637845924656,17,205.0,0.00014882047438490175,17,205.0
2470.0,9,136.0,6.8,4.052250028470548,9,184.0,0.11745083776517846,9,184.0
2475.0,9,181.0,5.838709677419355,8.438869803913436,9,181.0,0.5059777348152756,9,181.0
2480.0,7,143.0,4.931034482758621,8.825392416238925,7,143.0,0.5958530240827616,7,143.0
2485.0,6,130.0,5.6521739130434785,4.588344442798502,6,130.0,0.1839520793853409,6,130.0
2490.0,15,190.0,9.047619047619047,3.7101651681759105,15,190.0,9.557471428805927e-05,15,190.0
2495.0,13,186.0,9.789473684210526,3.0064664064298605,13,186.0,6.539915403005691e-07,13,186.0
2500.0,6,79.0,2.925925925925926,7.7449085051725115,6,157.0,0.535870069727326,6,157.0
2505.0,6,109.0,4.037037037037037,9.852393856794084,6,109.0,0.5983413962635563,6,109.0
2510.0,7,97.0,4.217391304347826,3.990895209006155,7,97.0,0.12340124505821937,7,97.0
2515.0,14,158.0,7.9,3.341195422686954,14,158.0,0.00023090688302071738,14,158.0
2520.0,14,228.0,12.666666666666666,2.859543983416543,14,228.0,9.653322681243663e-07,14,228.0
2525.0,12,220.0,7.857142857142857,6.19999638173327,12,220.0,0.4471388463336449,12,220.0
2530.0,6,112.0,4.3076923076923075,7.259837724228519,6,165.0,0.48208567468651525,6,165.0
2535.0,12,152.0,5.846153846153846,5.788313929612469,12,152.0,0.10042633998046856,12,152.0
2540.0,14,162.0,7.363636363636363,3.95391261354341,14,162.0,0.0004368901115824297,14,162.0
2545.0,12,209.0,8.038461538461538,6.858531454859232,12,209.0,0.400000359540644,12,209.0
2550.0,12,269.0,9.607142857142858,7.572750670443837,12,269.0,0.4761870230605691,12,269.0
2555.0,10,242.0,9.307692307692308,4.3481650886817365,10,242.0,0.2875760970539471,10,242.0
2560.0,10,102.0,4.25,2.684906775143807,10,177.0,0.06896187066185937,10,177.0
2565.0,12,161.0,6.708333333333333,6.0155668826922435,12,163.0,0.09327839536632923,12,163.0
2570.0,12,157.0,4.617647058823529,7.749094103722122,12,159.0,0.4429997845565616,12,159.0
2575.0,10,182.0,6.5,7.6936669756590925,10,184.0,0.4871580740331934,10,184.0
2580.0,10,232.0,8.923076923076923,4.619392589097395,10,234.0,0.20686139683942545,10,234.0
2585.0,18,223.0,8.92,2.5839403157562812,18,225.0,0.0005130259962991104,18,225.0
2590.0,10,160.0,7.2727272727272725,4.0117617630909495,10,235.0,0.10418320716767421,10,235.0
2595.0,10,210.0,6.5625,8.645382285822787,10,212.0,0.5026662694604828,10,212.0
2600.0,8,176.0,5.866666666666666,8.513949048216414,8,178.0,0.5516683872018454,8,178.0
2605.0,7,171.0,6.84,4.403346305130004,7,173.0,0.11243793281501518,7,173.0
2610.0,16,238.0,10.818181818181818,3.638706747774306,16,240.0,0.00017028103410999737,16,240.0
2615.0,14,224.0,10.666666666666666,3.2091984833388354,14,224.0,5.517621620375815e-07,14,224.0
2620.0,6,79.0,2.8214285714285716,7.8384157238691525,6,163.0,0.5308090863910807,6,163.0
2625.0,6,109.0,3.892857142857143,10.236281323555497,6,109.0,0.6051878742155332,6,109.0
2630.0,8,97.0,3.88,4.3060834708999005,8,97.0,0.048718477566052285,8,97.0
2635.0,14,157.0,7.85,3.429144799403155,14,157.0,0.00014432533626933098,14,157.0
2640.0,14,227.0,12.61111111111111,3.0699305431673505,14,227.0,6.163054236790944e-07,14,227.0
2645.0,12,219.0,8.11111111111111,6.269723553811541,12,219.0,0.4653443455650211,12,219.0
2650.0,6,113.0,4.346153846153846,7.06647790198328,6,165.0,0.4733093783825928,6,165.0
2655.0,13,158.0,6.076923076923077,5.68788887664714,13,158.0,0.14248024200459838,13,158.0
2660.0,14,171.0,7.434782608695652,4.034153414642397,14,171.0,0.0005781410000804215,14,171.0
2665.0,12,218.0,8.384615384615385,6.6726376106439265,12,218.0,0.4000021223447727,12,218.0
2670.0,12,278.0,9.586206896551724,7.264856169848461,12,278.0,0.45842772474205845,12,278.0
2675.0,10,250.0,10.0,4.21186171278896,10,250.0,0.30470178350909527,10,250.0
2680.0,12,114.0,4.75,3.0065640332472903,12,190.0,0.07884075822633867,12,190.0
2685.0,12,174.0,7.25,5.905264475427813,12,177.0,0.09395423294679864,12,177.0
2690.0,12,165.0,4.852941176470588,7.594323238467979,12,168.0,0.4471219336899439,12,168.0
2695.0,10,191.0,6.586206896551724,7.968319260544876,10,194.0,0.5063291600232321,10,194.0
2700.0,11,242.0,9.307692307692308,4.142331297169108,11,245.0,0.1612973732436877,11,245.0
2705.0,18,236.0,9.833333333333334,1.7140468112627039,18,239.0,0.0008436535642458221,18,239.0
2710.0,11,167.0,7.590909090909091,3.8703374449114323,11,223.0,0.08693585344226505,11,223.0
2715.0,11,222.0,6.7272727272727275,8.601160200738247,11,225.0,0.47158610516466243,11,225.0
2720.0,9,193.0,6.433333333333334,8.613549880642084,9,196.0,0.5232159359152861,9,196.0
2725.0,10,195.0,7.8,3.6833178595500113,10,198.0,0.08012251802879092,10,198.0
2730.0,17,271.0,11.782608695652174,3.363449478427261,17,274.0,0.0002625348657306323,17,274.0
2735.0,15,261.0,12.428571428571429,2.646177331638943,15,261.0,5.759431965511177e-07,15,261.0
2740.0,7,122.0,4.206896551724138,7.728448191255979,7,209.0,0.5024176788119168,7,209.0
2745.0,7,157.0,5.413793103448276,9.479846185059241,7,157.0,0.5454735441677285,7,157.0
2750.0,10,127.0,4.884615384615385,4.0680474555162816,10,127.0,0.04060424371893704,10,127.0
2755.0,14,160.0,7.619047619047619,3.463494355803971,14,160.0,6.059649446623733e-05,14,160.0
2760.0,14,230.0,12.105263157894736,3.1293599033942936,14,230.0,0.0,14,230.0
2765.0,12,223.0,7.433333333333334,6.906784952940947,12,223.0,0.4562298149818038,12,223.0
2770.0,6,119.0,4.576923076923077,6.652693935772171,6,164.0,0.4095237907240946,6,164.0
2775.0,12,160.0,6.153846153846154,5.769101568509845,12,160.0,0.07825394367865773,12,160.0
2780.0,14,175.0,7.608695652173913,4.166682906518117,14,175.0,1.5616236668218146e-05,14,175.0
2785.0,12,221.0,8.5,7.03034520685649,12,221.0,0.4,12,221.0
2790.0,12,281.0,10.035714285714286,7.594691432312198,12,281.0,0.4610836329799599,12,281.0
2795.0,11,250.0,9.615384615384615,3.997863497831533,11,250.0,0.23991481461075717,11,250.0
2800.0,12,120.0,5.0,2.909829373019509,12,197.0,0.07145484357285277,12,197.0
2805.0,12,180.0,7.5,6.371685953437211,12,184.0,0.0813740843448147,12,184.0
2810.0,12,171.0,5.181818181818182,7.5918112330175935,12,175.0,0.44632639620830533,12,175.0
2815.0,10,194.0,6.928571428571429,7.97510983332024,10,198.0,0.504879203765023,10,198.0
2820.0,10,244.0,9.384615384615385,4.226604087258617,10,248.0,0.10096046071330637,10,248.0
2825.0,18,237.0,9.875,2.49310339172061,18,241.0,0.00012652359521623187,18,241.0
2830.0,10,160.0,7.619047619047619,3.724560518060329,10,217.0,0.08104552140645906,10,217.0
2835.0,10,210.0,6.5625,8.641517272664395,10,214.0,0.4777361425448224,10,214.0
2840.0,8,176.0,6.068965517241379,8.573669179830981,8,180.0,0.5565262749377082,8,180.0
2845.0,7,169.0,6.5,4.886994378414565,7,173.0,0.15806034075832573,7,173.0
2850.0,16,238.0,10.818181818181818,3.4366449865931017,16,242.0,0.0001527867375844851,16,242.0
2855.0,14,226.0,10.761904761904763,2.9977707694945925,14,226.0,0.0,14,226.0
2860.0,6,82.0,2.9285714285714284,7.8271484325465766,6,199.0,0.5292402197785507,6,199.0
2865.0,6,112.0,4.0,10.073530427531622,6,112.0,0.6047562424771216,6,112.0
2870.0,6,96.0,3.84,4.449107237265824,6,96.0,0.06546604749269277,6,96.0
2875.0,14,158.0,7.523809523809524,3.8026358081556717,14,158.0,3.857255595284757e-05,14,158.0
2880.0,14,228.0,12.666666666666666,2.8695389196448713,14,228.0,5.856453173549525e-07,14,228.0
2885.0,12,220.0,7.857142857142857,6.153569239071175,12,220.0,0.45276977144887526,12,220.0
2890.0,6,114.0,4.384615384615385,6.839743859767135,6,181.0,0.47416033484751896,6,181.0
2895.0,11,155.0,5.961538461538462,5.976893152530247,11,155.0,0.13048325604581026,11,155.0
2900.0,14,167.0,7.260869565217392,4.027313868666518,14,167.0,0.00017313587868228323,14,167.0
2905.0,12,212.0,8.153846153846153,6.408419701518526,12,212.0,0.4,12,212.0
2910.0,12,272.0,9.714285714285714,6.535070387321801,12,272.0,0.44866272163933063,12,272.0
2915.0,10,242.0,8.962962962962964,5.298340111766292,10,242.0,0.3810969661078769,10,242.0
