step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1300.0,29,1430.0,26.9811320754717,4.0900318511047615,29,1860.0,0.2611393408338657,29,1860.0
1305.0,24,1400.0,26.41509433962264,4.072755931871149,24,1646.0,0.15859274524442266,24,1646.0
1310.0,27,1529.0,31.20408163265306,4.058498415586054,27,1635.0,0.14204771046935752,27,1635.0
1315.0,28,1616.0,35.130434782608695,3.118046781500525,28,1673.0,0.05647922776643438,28,1673.0
1320.0,31,1753.0,44.94871794871795,1.656069144458981,31,1810.0,0.0006222888994996636,31,1810.0
1325.0,33,1917.0,39.12244897959184,3.7985365149142885,33,1974.0,0.20765484804322268,33,1974.0
1330.0,35,2059.0,43.808510638297875,2.103087645587431,35,2079.0,0.11979103813629548,35,2079.0
1335.0,34,2159.0,47.977777777777774,1.3168524874812122,34,2199.0,0.034669539445444555,34,2199.0
1340.0,34,2329.0,51.75555555555555,2.9550967332162696,34,2330.0,0.015802104627603612,34,2330.0
1345.0,33,2478.0,47.65384615384615,4.453105522585713,33,2479.0,0.1939042553379212,33,2479.0
1350.0,34,2644.0,53.95918367346939,3.2196233340270592,34,2645.0,0.16933415313891959,34,2645.0
1355.0,37,2825.0,60.1063829787234,2.2764382586859297,37,2826.0,0.10803224556593966,37,2826.0
1360.0,39,3002.0,66.71111111111111,0.7135220250126467,39,3002.0,0.0015455071324654126,39,3002.0
1365.0,38,3191.0,70.91111111111111,1.7070214327696331,38,3191.0,0.0,38,3191.0
1370.0,38,3381.0,61.472727272727276,3.6015714811385853,38,3381.0,0.18654582651511603,38,3381.0
1375.0,39,3211.0,61.75,2.5075243851394355,39,3211.0,0.14617326937437106,39,3211.0
1380.0,31,1806.0,36.12,2.385155344906132,31,3020.0,0.12084851985202406,31,3020.0
1385.0,26,896.0,17.92,3.2295501307049994,26,2225.0,0.07025882667387946,26,2225.0
1390.0,20,541.0,11.040816326530612,5.237130985924359,20,1817.0,0.17536731513401305,20,1817.0
1395.0,13,444.0,8.538461538461538,5.5739732041855685,13,1632.0,0.321967367968363,13,1632.0
1400.0,19,527.0,10.755102040816327,5.042836271444054,19,1715.0,0.31220688106521416,19,1715.0
1405.0,28,639.0,13.891304347826088,2.2871662805767907,28,1827.0,0.09311485164438932,28,1827.0
1410.0,38,803.0,18.25,0.6671041922836982,38,1991.0,0.005346011712700535,38,1991.0
